Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Bretagne,Flux physiques de Bourgogne-Franche-Comté vers Bretagne,Flux physiques de Bretagne vers Bretagne,Flux physiques de Centre-Val de Loire vers Bretagne,Flux physiques de Grand-Est vers Bretagne,Flux physiques de Hauts-de-France vers Bretagne,Flux physiques d'Ile-de-France vers Bretagne,Flux physiques de Normandie vers Bretagne,Flux physiques de Nouvelle-Aquitaine vers Bretagne,Flux physiques d'Occitanie vers Bretagne,Flux physiques de Pays-de-la-Loire vers Bretagne,Flux physiques de PACA vers Bretagne,Flux physiques de Bretagne vers Auvergne-Rhône-Alpes,Flux physiques de Bretagne vers Bourgogne-Franche-Comté,Flux physiques de Bretagne vers Bretagne.1,Flux physiques de Bretagne vers Centre-Val de Loire,Flux physiques de Bretagne vers Grand-Est,Flux physiques de Bretagne vers Hauts-de-France,Flux physiques de Bretagne vers Ile-de-France,Flux physiques de Bretagne vers Normandie,Flux physiques de Bretagne vers Nouvelle-Aquitaine,Flux physiques de Bretagne vers Occitanie,Flux physiques de Bretagne vers Pays-de-la-Loire,Flux physiques de Bretagne vers PACA,Flux physiques Allemagne vers Bretagne,Flux physiques Belgique vers Bretagne,Flux physiques Espagne vers Bretagne,Flux physiques Italie vers Bretagne,Flux physiques Luxembourg vers Bretagne,Flux physiques Royaume-Uni vers Bretagne,Flux physiques Suisse vers Bretagne,Flux physiques de Bretagne vers Allemagne,Flux physiques de Bretagne vers Belgique,Flux physiques de Bretagne vers Espagne,Flux physiques de Bretagne vers Italie,Flux physiques de Bretagne vers Luxembourg,Flux physiques de Bretagne vers Royaume-Uni,Flux physiques de Bretagne vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Bretagne,Données définitives,2021-06-17,16:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-17,17:00,2283.0,5.0,0.0,153.0,63.0,109.0,-1.0,54.0,0,0,0,0,1900.0,-,-,-,-,-,-,-,945,-,-,1862,-,-,-,-,-,-,-,-,0,-,-,907,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22,0.5,0.0,-,6.7,14.13,2.76,23.6,4.77,39.64,2.37,69.23,
Bretagne,Données définitives,2021-06-17,17:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-17,17:30,2251.0,5.0,0.0,167.0,57.0,124.0,-1.0,54.0,0,0,0,0,1845.0,-,-,-,-,-,-,-,805,-,-,1852,-,-,-,-,-,-,-,-,6,-,-,806,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22,0.5,0.0,-,7.42,15.42,2.53,21.35,5.51,45.09,2.4,69.23,
Bretagne,Données définitives,2021-06-17,17:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-17,18:00,2261.0,5.0,0.0,186.0,53.0,142.0,-1.0,54.0,0,0,0,0,1822.0,-,-,-,-,-,-,-,746,-,-,1848,-,-,-,-,-,-,-,-,20,-,-,751,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22,0.5,0.0,-,8.23,17.17,2.34,19.85,6.28,51.64,2.39,69.23,
Bretagne,Données définitives,2021-06-17,18:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-17,18:30,2268.0,5.0,0.0,194.0,46.0,149.0,-1.0,55.0,0,0,0,0,1820.0,-,-,-,-,-,-,-,676,-,-,1899,-,-,-,-,-,-,-,-,21,-,-,733,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22,0.5,0.0,-,8.55,17.91,2.03,17.23,6.57,54.18,2.43,70.51,
Bretagne,Données définitives,2021-06-17,18:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-17,19:00,2327.0,5.0,0.0,199.0,40.0,143.0,-1.0,55.0,0,0,0,0,1887.0,-,-,-,-,-,-,-,641,-,-,1972,-,-,-,-,-,-,-,-,18,-,-,708,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21,0.5,0.0,-,8.55,18.37,1.72,14.98,6.15,52.0,2.36,70.51,
Bretagne,Données définitives,2021-06-17,19:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-17,19:30,2313.0,5.0,0.0,209.0,33.0,128.0,-1.0,54.0,0,0,0,0,1886.0,-,-,-,-,-,-,-,649,-,-,1957,-,-,-,-,-,-,-,-,13,-,-,708,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22,0.5,0.0,-,9.04,19.3,1.43,12.36,5.53,46.55,2.33,69.23,
Bretagne,Données définitives,2021-06-17,19:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-17,20:00,2235.0,5.0,0.0,217.0,23.0,100.0,-1.0,55.0,0,0,0,0,1836.0,-,-,-,-,-,-,-,599,-,-,1898,-,-,-,-,-,-,-,-,10,-,-,651,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22,0.5,0.0,-,9.71,20.04,1.03,8.61,4.47,36.36,2.46,70.51,
Bretagne,Données définitives,2021-06-17,20:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-17,20:30,2154.0,5.0,0.0,206.0,14.0,68.0,-1.0,54.0,0,0,0,0,1808.0,-,-,-,-,-,-,-,598,-,-,1859,-,-,-,-,-,-,-,-,8,-,-,641,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23,0.5,0.0,-,9.56,19.02,0.65,5.24,3.16,24.73,2.51,69.23,
Bretagne,Données définitives,2021-06-17,20:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-17,21:00,2063.0,5.0,0.0,191.0,7.0,36.0,-1.0,55.0,0,0,0,0,1771.0,-,-,-,-,-,-,-,569,-,-,1785,-,-,-,-,-,-,-,-,0,-,-,583,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24,0.5,0.0,-,9.26,17.64,0.34,2.62,1.75,13.09,2.67,70.51,
Bretagne,Données définitives,2021-06-17,21:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-17,21:30,2020.0,5.0,0.0,198.0,4.0,3.0,-2.0,54.0,0,0,0,0,1757.0,-,-,-,-,-,-,-,668,-,-,1729,-,-,-,-,-,-,-,-,0,-,-,640,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25,0.5,0.0,-,9.8,18.28,0.2,1.5,0.15,1.09,2.67,69.23,
Bretagne,Données définitives,2021-06-17,21:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-17,22:00,2085.0,5.0,0.0,242.0,1.0,3.0,-1.0,55.0,0,0,0,0,1779.0,-,-,-,-,-,-,-,699,-,-,1760,-,-,-,-,-,-,-,-,0,-,-,679,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24,0.5,0.0,-,11.61,22.35,0.05,0.37,0.14,1.09,2.64,70.51,
Bretagne,Données définitives,2021-06-17,22:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-17,22:30,2118.0,5.0,0.0,255.0,0.0,3.0,-1.0,55.0,0,0,0,0,1801.0,-,-,-,-,-,-,-,825,-,-,1756,-,-,-,-,-,-,-,-,0,-,-,781,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24,0.5,0.0,-,12.04,23.55,0.0,0.0,0.14,1.09,2.6,70.51,
Bretagne,Données définitives,2021-06-17,22:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-17,23:00,2329.0,5.0,0.0,270.0,0.0,3.0,-1.0,54.0,0,0,0,0,1996.0,-,-,-,-,-,-,-,964,-,-,1931,-,-,-,-,-,-,-,-,0,-,-,899,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21,0.5,0.0,-,11.59,24.93,0.0,0.0,0.13,1.09,2.32,69.23,
Bretagne,Données définitives,2021-06-17,23:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-17,23:30,2202.0,5.0,0.0,249.0,0.0,3.0,-1.0,55.0,0,0,0,0,1890.0,-,-,-,-,-,-,-,999,-,-,1798,-,-,-,-,-,-,-,-,0,-,-,906,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23,0.5,0.0,-,11.31,22.99,0.0,0.0,0.14,1.09,2.5,70.51,
Bretagne,Données définitives,2021-06-17,23:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,00:00,2359.0,5.0,0.0,243.0,0.0,3.0,-1.0,55.0,0,0,0,0,2053.0,-,-,-,-,-,-,-,1073,-,-,1962,-,-,-,-,-,-,-,-,0,-,-,983,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21,0.5,0.0,-,10.3,22.44,0.0,0.0,0.13,1.09,2.33,70.51,
Bretagne,Données définitives,2021-06-18,00:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,00:30,2178.0,5.0,0.0,238.0,0.0,3.0,-12.0,54.0,0,0,0,0,1889.0,-,-,-,-,-,-,-,915,-,-,1824,-,-,-,-,-,-,-,-,0,-,-,850,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23,0.5,0.0,-,10.93,21.98,0.0,0.0,0.14,1.09,2.48,69.23,
Bretagne,Données définitives,2021-06-18,00:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,01:00,1930.0,5.0,0.0,231.0,0.0,3.0,-30.0,55.0,0,0,0,0,1666.0,-,-,-,-,-,-,-,892,-,-,1566,-,-,-,-,-,-,-,-,0,-,-,792,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.26,0.5,0.0,-,11.97,21.33,0.0,0.0,0.16,1.09,2.85,70.51,
Bretagne,Données définitives,2021-06-18,01:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,01:30,1877.0,1.0,0.0,245.0,0.0,0.0,-47.0,55.0,0,0,0,0,1623.0,-,-,-,-,-,-,-,915,-,-,1450,-,-,-,-,-,-,-,-,0,-,-,742,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.05,0.1,0.0,-,13.05,22.62,0.0,0.0,0.0,0.0,2.93,70.51,
Bretagne,Données définitives,2021-06-18,01:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,02:00,1951.0,1.0,0.0,256.0,0.0,0.0,-56.0,55.0,0,0,0,0,1695.0,-,-,-,-,-,-,-,937,-,-,1515,-,-,-,-,-,-,-,-,0,-,-,757,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.05,0.1,0.0,-,13.12,23.64,0.0,0.0,0.0,0.0,2.82,70.51,
Bretagne,Données définitives,2021-06-18,02:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,02:30,1822.0,1.0,0.0,251.0,0.0,0.0,-57.0,55.0,0,0,0,0,1571.0,-,-,-,-,-,-,-,871,-,-,1400,-,-,-,-,-,-,-,-,0,-,-,700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.05,0.1,0.0,-,13.78,23.18,0.0,0.0,0.0,0.0,3.02,70.51,
Bretagne,Données définitives,2021-06-18,02:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,03:00,1719.0,1.0,0.0,248.0,0.0,1.0,-56.0,54.0,0,0,0,0,1471.0,-,-,-,-,-,-,-,850,-,-,1300,-,-,-,-,-,-,-,-,0,-,-,679,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06,0.1,0.0,-,14.43,22.9,0.0,0.0,0.06,0.36,3.14,69.23,
Bretagne,Données définitives,2021-06-18,03:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,03:30,1683.0,1.0,0.0,251.0,0.0,0.0,-2.0,52.0,0,0,0,0,1380.0,-,-,-,-,-,-,-,790,-,-,1256,-,-,-,-,-,-,-,-,0,-,-,665,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06,0.1,0.0,-,14.91,23.18,0.0,0.0,0.0,0.0,3.09,66.67,
Bretagne,Données définitives,2021-06-18,03:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,04:00,1654.0,1.0,0.0,241.0,0.0,0.0,0.0,55.0,0,0,0,0,1357.0,-,-,-,-,-,-,-,773,-,-,1243,-,-,-,-,-,-,-,-,0,-,-,658,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06,0.1,0.0,-,14.57,22.25,0.0,0.0,0.0,0.0,3.33,70.51,
Bretagne,Données définitives,2021-06-18,04:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,04:30,1667.0,1.0,0.0,233.0,0.0,0.0,-1.0,54.0,0,0,0,0,1380.0,-,-,-,-,-,-,-,842,-,-,1171,-,-,-,-,-,-,-,-,0,-,-,634,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06,0.1,0.0,-,13.98,21.51,0.0,0.0,0.0,0.0,3.24,69.23,
Bretagne,Données définitives,2021-06-18,04:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,05:00,1690.0,1.0,0.0,225.0,0.0,57.0,-1.0,54.0,0,0,0,0,1354.0,-,-,-,-,-,-,-,842,-,-,1175,-,-,-,-,-,-,-,-,0,-,-,663,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06,0.1,0.0,-,13.31,20.78,0.0,0.0,3.37,20.73,3.2,69.23,
Bretagne,Données définitives,2021-06-18,05:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,05:30,1750.0,1.0,0.0,235.0,0.0,116.0,-1.0,54.0,0,0,0,0,1344.0,-,-,-,-,-,-,-,853,-,-,1197,-,-,-,-,-,-,-,-,19,-,-,686,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06,0.1,0.0,-,13.43,21.7,0.0,0.0,6.63,42.18,3.09,69.23,
Bretagne,Données définitives,2021-06-18,05:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,06:00,1799.0,1.0,0.0,235.0,0.0,142.0,-1.0,55.0,0,0,0,0,1368.0,-,-,-,-,-,-,-,880,-,-,1232,-,-,-,-,-,-,-,-,23,-,-,721,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06,0.1,0.0,-,13.06,21.7,0.0,0.0,7.89,51.64,3.06,70.51,
Bretagne,Données définitives,2021-06-18,06:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,06:30,1908.0,1.0,0.0,246.0,0.0,150.0,-1.0,53.0,0,0,0,0,1459.0,-,-,-,-,-,-,-,847,-,-,1464,-,-,-,-,-,-,-,-,26,-,-,826,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.05,0.1,0.0,-,12.89,22.71,0.0,0.0,7.86,54.55,2.78,67.95,
Bretagne,Données définitives,2021-06-18,06:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,07:00,2027.0,1.0,0.0,241.0,1.0,155.0,-1.0,54.0,0,0,0,0,1577.0,-,-,-,-,-,-,-,825,-,-,1578,-,-,-,-,-,-,-,-,24,-,-,803,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.05,0.1,0.0,-,11.89,22.25,0.05,0.37,7.65,56.36,2.66,69.23,
Bretagne,Données définitives,2021-06-18,07:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,07:30,2194.0,1.0,0.0,255.0,4.0,152.0,-1.0,55.0,0,0,0,0,1730.0,-,-,-,-,-,-,-,839,-,-,1727,-,-,-,-,-,-,-,-,12,-,-,825,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.05,0.1,0.0,-,11.62,23.55,0.18,1.5,6.93,55.27,2.51,70.51,
Bretagne,Données définitives,2021-06-18,07:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,08:00,2280.0,1.0,0.0,254.0,8.0,139.0,-1.0,54.0,0,0,0,0,1825.0,-,-,-,-,-,-,-,828,-,-,1815,-,-,-,-,-,-,-,-,2,-,-,815,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.04,0.1,0.0,-,11.14,23.45,0.35,3.0,6.1,50.55,2.37,69.23,
Bretagne,Données définitives,2021-06-18,08:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,08:30,2356.0,1.0,0.0,238.0,14.0,112.0,-1.0,53.0,0,0,0,0,1939.0,-,-,-,-,-,-,-,765,-,-,1947,-,-,-,-,-,-,-,-,0,-,-,772,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.04,0.1,0.0,-,10.1,21.98,0.59,5.24,4.75,40.73,2.25,67.95,
Bretagne,Données définitives,2021-06-18,08:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,09:00,2448.0,1.0,0.0,233.0,21.0,82.0,-1.0,53.0,0,0,0,0,2060.0,-,-,-,-,-,-,-,823,-,-,2047,-,-,-,-,-,-,-,-,0,-,-,811,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.04,0.1,0.0,-,9.52,21.51,0.86,7.87,3.35,29.82,2.17,67.95,
Bretagne,Données définitives,2021-06-18,09:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,09:30,2479.0,5.0,0.0,228.0,27.0,45.0,-1.0,52.0,0,0,0,0,2122.0,-,-,-,-,-,-,-,868,-,-,2108,-,-,-,-,-,-,-,-,0,-,-,854,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2,0.5,0.0,-,9.2,21.05,1.09,10.11,1.82,16.36,2.1,66.67,
Bretagne,Données définitives,2021-06-18,09:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,10:00,2519.0,5.0,0.0,226.0,32.0,9.0,-2.0,52.0,0,0,0,0,2198.0,-,-,-,-,-,-,-,922,-,-,2150,-,-,-,-,-,-,-,-,0,-,-,874,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2,0.5,0.0,-,8.97,20.87,1.27,11.99,0.36,3.27,2.06,66.67,
Bretagne,Données définitives,2021-06-18,10:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,10:30,2515.0,5.0,0.0,231.0,36.0,3.0,-1.0,52.0,0,0,0,0,2187.0,-,-,-,-,-,-,-,975,-,-,2125,-,-,-,-,-,-,-,-,0,-,-,912,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2,0.5,0.0,-,9.18,21.33,1.43,13.48,0.12,1.09,2.07,66.67,
Bretagne,Données définitives,2021-06-18,10:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,11:00,2533.0,5.0,0.0,239.0,41.0,3.0,-1.0,53.0,0,0,0,0,2192.0,-,-,-,-,-,-,-,948,-,-,2133,-,-,-,-,-,-,-,-,0,-,-,890,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2,0.5,0.0,-,9.44,22.07,1.62,15.36,0.12,1.09,2.09,67.95,
Bretagne,Données définitives,2021-06-18,11:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,11:30,2523.0,5.0,0.0,210.0,47.0,3.0,-1.0,51.0,0,0,0,0,2207.0,-,-,-,-,-,-,-,925,-,-,2163,-,-,-,-,-,-,-,-,0,-,-,881,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2,0.5,0.0,-,8.32,19.39,1.86,17.6,0.12,1.09,2.02,65.38,
Bretagne,Données définitives,2021-06-18,11:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,12:00,2580.0,5.0,0.0,172.0,51.0,3.0,-1.0,52.0,0,0,0,0,2297.0,-,-,-,-,-,-,-,924,-,-,2277,-,-,-,-,-,-,-,-,0,-,-,904,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.19,0.5,0.0,-,6.67,15.88,1.98,19.1,0.12,1.09,2.02,66.67,
Bretagne,Données définitives,2021-06-18,12:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,12:30,2651.0,5.0,0.0,134.0,54.0,3.0,-1.0,53.0,0,0,0,0,2402.0,-,-,-,-,-,-,-,974,-,-,2383,-,-,-,-,-,-,-,-,0,-,-,955,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.19,0.5,0.0,-,5.05,12.37,2.04,20.22,0.11,1.09,2.0,67.95,
Bretagne,Données définitives,2021-06-18,12:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-06-18,13:00,2663.0,5.0,0.0,127.0,58.0,0.0,-3.0,53.0,0,0,0,0,2422.0,-,-,-,-,-,-,-,1020,-,-,2379,-,-,-,-,-,-,-,-,0,-,-,977,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.19,0.5,0.0,-,4.77,11.73,2.18,21.72,0.0,0.0,1.99,67.95,
