Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Nouvelle-Aquitaine,Flux physiques de Bourgogne-Franche-Comté vers Nouvelle-Aquitaine,Flux physiques de Bretagne vers Nouvelle-Aquitaine,Flux physiques de Centre-Val de Loire vers Nouvelle-Aquitaine,Flux physiques de Grand-Est vers Nouvelle-Aquitaine,Flux physiques de Hauts-de-France vers Nouvelle-Aquitaine,Flux physiques d'Ile-de-France vers Nouvelle-Aquitaine,Flux physiques de Normandie vers Nouvelle-Aquitaine,Flux physiques de Nouvelle-Aquitaine vers Nouvelle-Aquitaine,Flux physiques d'Occitanie vers Nouvelle-Aquitaine,Flux physiques de Pays-de-la-Loire vers Nouvelle-Aquitaine,Flux physiques de PACA vers Nouvelle-Aquitaine,Flux physiques de Nouvelle-Aquitaine vers Auvergne-Rhône-Alpes,Flux physiques de Nouvelle-Aquitaine vers Bourgogne-Franche-Comté,Flux physiques de Nouvelle-Aquitaine vers Bretagne,Flux physiques de Nouvelle-Aquitaine vers Centre-Val de Loire,Flux physiques de Nouvelle-Aquitaine vers Grand-Est,Flux physiques de Nouvelle-Aquitaine vers Hauts-de-France,Flux physiques de Nouvelle-Aquitaine vers Ile-de-France,Flux physiques de Nouvelle-Aquitaine vers Normandie,Flux physiques de Nouvelle-Aquitaine vers Nouvelle-Aquitaine.1,Flux physiques de Nouvelle-Aquitaine vers Occitanie,Flux physiques de Nouvelle-Aquitaine vers Pays-de-la-Loire,Flux physiques de Nouvelle-Aquitaine vers PACA,Flux physiques Allemagne vers Nouvelle-Aquitaine,Flux physiques Belgique vers Nouvelle-Aquitaine,Flux physiques Espagne vers Nouvelle-Aquitaine,Flux physiques Italie vers Nouvelle-Aquitaine,Flux physiques Luxembourg vers Nouvelle-Aquitaine,Flux physiques Royaume-Uni vers Nouvelle-Aquitaine,Flux physiques Suisse vers Nouvelle-Aquitaine,Flux physiques de Nouvelle-Aquitaine vers Allemagne,Flux physiques de Nouvelle-Aquitaine vers Belgique,Flux physiques de Nouvelle-Aquitaine vers Espagne,Flux physiques de Nouvelle-Aquitaine vers Italie,Flux physiques de Nouvelle-Aquitaine vers Luxembourg,Flux physiques de Nouvelle-Aquitaine vers Royaume-Uni,Flux physiques de Nouvelle-Aquitaine vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Nouvelle-Aquitaine,Données définitives,2021-08-08,02:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,03:00,3248.0,30.0,3284.0,274.0,0.0,187.0,0.0,190.0,0,0,0,0,-716.0,11,-,-,1005,-,-,-,-,-,257,906,-,113,-,-,627,-,-,-,-,-,811,193,-,-,-,0,-,-,-,-,-,-,1151,-,-,-,-,0.92,4.82,101.11,49.53,8.44,22.01,0.0,0.0,5.76,10.59,5.85,53.98,
Nouvelle-Aquitaine,Données définitives,2021-08-08,03:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,03:30,3057.0,29.0,3291.0,210.0,0.0,275.0,0.0,191.0,0,0,0,0,-939.0,9,-,-,967,-,-,-,-,-,233,897,-,124,-,-,662,-,-,-,-,-,894,191,-,-,-,0,-,-,-,-,-,-,1174,-,-,-,-,0.95,4.65,107.65,49.64,6.87,16.87,0.0,0.0,9.0,15.57,6.25,54.26,
Nouvelle-Aquitaine,Données définitives,2021-08-08,03:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,04:00,2939.0,30.0,3293.0,206.0,0.0,215.0,0.0,193.0,0,0,0,0,-998.0,9,-,-,912,-,-,-,-,-,230,821,-,117,-,-,715,-,-,-,-,-,820,200,-,-,-,0,-,-,-,-,-,-,1119,-,-,-,-,1.02,4.82,112.04,49.67,7.01,16.55,0.0,0.0,7.32,12.17,6.57,54.83,
Nouvelle-Aquitaine,Données définitives,2021-08-08,04:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,04:30,2891.0,30.0,3292.0,210.0,0.0,113.0,0.0,193.0,0,0,0,0,-946.0,8,-,-,986,-,-,-,-,-,223,879,-,105,-,-,730,-,-,-,-,-,813,189,-,-,-,0,-,-,-,-,-,-,1204,-,-,-,-,1.04,4.82,113.87,49.65,7.26,16.87,0.0,0.0,3.91,6.4,6.68,54.83,
Nouvelle-Aquitaine,Données définitives,2021-08-08,04:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,05:00,2856.0,29.0,3293.0,208.0,0.0,84.0,0.0,190.0,0,0,0,0,-949.0,9,-,-,975,-,-,-,-,-,219,866,-,99,-,-,743,-,-,-,-,-,795,189,-,-,-,0,-,-,-,-,-,-,1192,-,-,-,-,1.02,4.65,115.3,49.67,7.28,16.71,0.0,0.0,2.94,4.76,6.65,53.98,
Nouvelle-Aquitaine,Données définitives,2021-08-08,05:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,05:30,2875.0,30.0,3293.0,220.0,0.0,79.0,0.0,188.0,0,0,0,0,-933.0,9,-,-,974,-,-,-,-,-,216,866,-,98,-,-,745,-,-,-,-,-,793,198,-,-,-,0,-,-,-,-,-,-,1164,-,-,-,-,1.04,4.82,114.54,49.67,7.65,17.67,0.0,0.0,2.75,4.47,6.54,53.41,
Nouvelle-Aquitaine,Données définitives,2021-08-08,05:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,06:00,2883.0,30.0,3295.0,223.0,0.0,77.0,0.0,186.0,0,0,0,0,-927.0,9,-,-,974,-,-,-,-,-,213,860,-,98,-,-,748,-,-,-,-,-,798,197,-,-,-,0,-,-,-,-,-,-,1142,-,-,-,-,1.04,4.82,114.29,49.7,7.73,17.91,0.0,0.0,2.67,4.36,6.45,52.84,
Nouvelle-Aquitaine,Données définitives,2021-08-08,06:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,06:30,2948.0,30.0,3293.0,226.0,0.0,77.0,0.0,188.0,0,0,0,0,-866.0,10,-,-,983,-,-,-,-,-,240,865,-,96,-,-,708,-,-,-,-,-,749,201,-,-,-,0,-,-,-,-,-,-,1208,-,-,-,-,1.02,4.82,111.7,49.67,7.67,18.15,0.0,0.0,2.61,4.36,6.38,53.41,
Nouvelle-Aquitaine,Données définitives,2021-08-08,06:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,07:00,2870.0,30.0,3292.0,222.0,1.0,76.0,0.0,186.0,0,0,0,0,-936.0,12,-,-,915,-,-,-,-,-,240,755,-,91,-,-,711,-,-,-,-,-,678,214,-,-,-,0,-,-,-,-,-,-,1164,-,-,-,-,1.05,4.82,114.7,49.65,7.74,17.83,0.03,0.03,2.65,4.3,6.48,52.84,
Nouvelle-Aquitaine,Données définitives,2021-08-08,07:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,07:30,2898.0,30.0,3293.0,203.0,44.0,156.0,0.0,186.0,0,0,0,0,-1013.0,10,-,-,824,-,-,-,-,-,254,638,-,97,-,-,681,-,-,-,-,-,596,236,-,-,-,0,-,-,-,-,-,-,1128,-,-,-,-,1.04,4.82,113.63,49.67,7.0,16.31,1.52,1.49,5.38,8.83,6.42,52.84,
Nouvelle-Aquitaine,Données définitives,2021-08-08,07:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,08:00,2999.0,30.0,3294.0,157.0,135.0,156.0,0.0,185.0,0,0,0,0,-958.0,10,-,-,819,-,-,-,-,-,257,631,-,89,-,-,660,-,-,-,-,-,578,239,-,-,-,0,-,-,-,-,-,-,1109,-,-,-,-,1.0,4.82,109.84,49.68,5.24,12.61,4.5,4.58,5.2,8.83,6.17,52.56,
Nouvelle-Aquitaine,Données définitives,2021-08-08,08:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,08:30,3160.0,30.0,3295.0,147.0,270.0,87.0,0.0,187.0,0,0,0,0,-855.0,16,-,-,881,-,-,-,-,-,256,662,-,82,-,-,626,-,-,-,-,-,562,251,-,-,-,0,-,-,-,-,-,-,1149,-,-,-,-,0.95,4.82,104.27,49.7,4.65,11.81,8.54,9.15,2.75,4.93,5.92,53.13,
Nouvelle-Aquitaine,Données définitives,2021-08-08,08:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,09:00,3351.0,30.0,3292.0,136.0,515.0,86.0,0.0,182.0,0,0,0,0,-890.0,16,-,-,872,-,-,-,-,-,250,622,-,81,-,-,609,-,-,-,-,-,565,265,-,-,-,0,-,-,-,-,-,-,1131,-,-,-,-,0.9,4.82,98.24,49.65,4.06,10.92,15.37,17.46,2.57,4.87,5.43,51.7,
Nouvelle-Aquitaine,Données définitives,2021-08-08,09:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,09:30,3508.0,30.0,3291.0,121.0,701.0,90.0,0.0,184.0,0,0,0,0,-909.0,18,-,-,847,-,-,-,-,-,241,518,-,75,-,-,579,-,-,-,-,-,535,288,-,-,-,0,-,-,-,-,-,-,1057,-,-,-,-,0.86,4.82,93.81,49.64,3.45,9.72,19.98,23.76,2.57,5.1,5.25,52.27,
Nouvelle-Aquitaine,Données définitives,2021-08-08,09:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,10:00,3649.0,30.0,3293.0,127.0,978.0,90.0,0.0,186.0,0,0,0,0,-1055.0,19,-,-,799,-,-,-,-,-,224,461,-,76,-,-,599,-,-,-,-,-,541,292,-,-,-,0,-,-,-,-,-,-,1050,-,-,-,-,0.82,4.82,90.24,49.67,3.48,10.2,26.8,33.15,2.47,5.1,5.1,52.84,
Nouvelle-Aquitaine,Données définitives,2021-08-08,10:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,10:30,3779.0,30.0,3289.0,147.0,1094.0,88.0,0.0,186.0,0,0,0,0,-1056.0,20,-,-,806,-,-,-,-,-,211,473,-,75,-,-,612,-,-,-,-,-,598,288,-,-,-,0,-,-,-,-,-,-,992,-,-,-,-,0.79,4.82,87.03,49.61,3.89,11.81,28.95,37.08,2.33,4.98,4.92,52.84,
Nouvelle-Aquitaine,Données définitives,2021-08-08,10:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,11:00,3855.0,29.0,3288.0,177.0,1272.0,82.0,0.0,185.0,0,0,0,0,-1178.0,18,-,-,806,-,-,-,-,-,228,445,-,81,-,-,616,-,-,-,-,-,616,289,-,-,-,0,-,-,-,-,-,-,1073,-,-,-,-,0.75,4.65,85.29,49.59,4.59,14.22,33.0,43.12,2.13,4.64,4.8,52.56,
Nouvelle-Aquitaine,Données définitives,2021-08-08,11:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,11:30,3906.0,29.0,3292.0,171.0,1412.0,80.0,0.0,183.0,0,0,0,0,-1262.0,21,-,-,779,-,-,-,-,-,214,396,-,73,-,-,647,-,-,-,-,-,637,291,-,-,-,0,-,-,-,-,-,-,1024,-,-,-,-,0.74,4.65,84.28,49.65,4.38,13.73,36.15,47.86,2.05,4.53,4.69,51.99,
Nouvelle-Aquitaine,Données définitives,2021-08-08,11:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,12:00,3987.0,29.0,3289.0,183.0,1537.0,158.0,0.0,189.0,0,0,0,0,-1399.0,20,-,-,712,-,-,-,-,-,197,355,-,85,-,-,657,-,-,-,-,-,686,291,-,-,-,0,-,-,-,-,-,-,963,-,-,-,-,0.73,4.65,82.49,49.61,4.59,14.7,38.55,52.1,3.96,8.95,4.74,53.69,
Nouvelle-Aquitaine,Données définitives,2021-08-08,12:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,12:30,4069.0,29.0,3288.0,206.0,1498.0,155.0,0.0,184.0,0,0,0,0,-1292.0,21,-,-,757,-,-,-,-,-,192,349,-,84,-,-,630,-,-,-,-,-,686,304,-,-,-,0,-,-,-,-,-,-,907,-,-,-,-,0.71,4.65,80.81,49.59,5.06,16.55,36.81,50.78,3.81,8.78,4.52,52.27,
Nouvelle-Aquitaine,Données définitives,2021-08-08,12:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,13:00,4190.0,30.0,3287.0,243.0,1516.0,157.0,0.0,181.0,0,0,0,0,-1224.0,21,-,-,757,-,-,-,-,-,195,358,-,86,-,-,618,-,-,-,-,-,682,307,-,-,-,0,-,-,-,-,-,-,861,-,-,-,-,0.72,4.82,78.45,49.58,5.8,19.52,36.18,51.39,3.75,8.89,4.32,51.42,
Nouvelle-Aquitaine,Données définitives,2021-08-08,13:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,13:30,3958.0,29.0,3286.0,232.0,1606.0,156.0,0.0,188.0,0,0,0,0,-1540.0,19,-,-,568,-,-,-,-,-,195,294,-,86,-,-,711,-,-,-,-,-,606,273,-,-,-,0,-,-,-,-,-,-,939,-,-,-,-,0.73,4.65,83.02,49.56,5.86,18.63,40.58,54.44,3.94,8.83,4.75,53.41,
Nouvelle-Aquitaine,Données définitives,2021-08-08,13:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,14:00,3921.0,29.0,3288.0,298.0,1638.0,75.0,0.0,193.0,0,0,0,0,-1601.0,22,-,-,674,-,-,-,-,-,168,381,-,63,-,-,814,-,-,-,-,-,785,238,-,-,-,0,-,-,-,-,-,-,946,-,-,-,-,0.74,4.65,83.86,49.59,7.6,23.94,41.78,55.53,1.91,4.25,4.92,54.83,
Nouvelle-Aquitaine,Données définitives,2021-08-08,14:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,14:30,3909.0,29.0,3287.0,316.0,1708.0,77.0,0.0,190.0,0,0,0,0,-1699.0,22,-,-,473,-,-,-,-,-,131,436,-,54,-,-,882,-,-,-,-,-,667,207,-,-,-,0,-,-,-,-,-,-,951,-,-,-,-,0.74,4.65,84.09,49.58,8.08,25.38,43.69,57.9,1.97,4.36,4.86,53.98,
Nouvelle-Aquitaine,Données définitives,2021-08-08,14:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,15:00,3721.0,29.0,3282.0,370.0,1662.0,78.0,0.0,187.0,0,0,0,0,-1888.0,19,-,-,429,-,-,-,-,-,139,374,-,46,-,-,910,-,-,-,-,-,644,206,-,-,-,0,-,-,-,-,-,-,1042,-,-,-,-,0.78,4.65,88.2,49.5,9.94,29.72,44.67,56.34,2.1,4.42,5.03,53.13,
Nouvelle-Aquitaine,Données définitives,2021-08-08,15:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,15:30,3617.0,29.0,3279.0,348.0,1639.0,78.0,0.0,189.0,0,0,0,0,-1945.0,20,-,-,453,-,-,-,-,-,115,420,-,53,-,-,919,-,-,-,-,-,691,198,-,-,-,0,-,-,-,-,-,-,1092,-,-,-,-,0.8,4.65,90.66,49.46,9.62,27.95,45.31,55.56,2.16,4.42,5.23,53.69,
Nouvelle-Aquitaine,Données définitives,2021-08-08,15:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,16:00,3450.0,29.0,3281.0,339.0,1629.0,79.0,0.0,190.0,0,0,0,0,-2097.0,18,-,-,449,-,-,-,-,-,116,401,-,53,-,-,946,-,-,-,-,-,750,201,-,-,-,0,-,-,-,-,-,-,1131,-,-,-,-,0.84,4.65,95.1,49.49,9.83,27.23,47.22,55.22,2.29,4.47,5.51,53.98,
Nouvelle-Aquitaine,Données définitives,2021-08-08,16:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,16:30,3388.0,29.0,3265.0,359.0,1632.0,75.0,0.0,184.0,0,0,0,0,-2156.0,17,-,-,439,-,-,-,-,-,114,412,-,45,-,-,974,-,-,-,-,-,764,215,-,-,-,0,-,-,-,-,-,-,1140,-,-,-,-,0.86,4.65,96.37,49.25,10.6,28.84,48.17,55.32,2.21,4.25,5.43,52.27,
Nouvelle-Aquitaine,Données définitives,2021-08-08,16:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,17:00,3367.0,29.0,3265.0,355.0,1494.0,75.0,0.0,185.0,0,0,0,0,-2035.0,18,-,-,460,-,-,-,-,-,115,408,-,52,-,-,969,-,-,-,-,-,724,213,-,-,-,0,-,-,-,-,-,-,1079,-,-,-,-,0.86,4.65,96.97,49.25,10.54,28.51,44.37,50.64,2.23,4.25,5.49,52.56,
Nouvelle-Aquitaine,Données définitives,2021-08-08,17:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,17:30,3338.0,29.0,3495.0,338.0,1324.0,74.0,0.0,183.0,0,0,0,0,-2106.0,15,-,-,459,-,-,-,-,-,121,366,-,54,-,-,961,-,-,-,-,-,694,226,-,-,-,0,-,-,-,-,-,-,1132,-,-,-,-,0.87,4.65,104.7,52.71,10.13,27.15,39.66,44.88,2.22,4.19,5.48,51.99,
Nouvelle-Aquitaine,Données définitives,2021-08-08,17:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,18:00,3351.0,29.0,3498.0,310.0,1185.0,72.0,0.0,185.0,0,0,0,0,-1929.0,13,-,-,512,-,-,-,-,-,127,413,-,66,-,-,906,-,-,-,-,-,734,235,-,-,-,0,-,-,-,-,-,-,1054,-,-,-,-,0.87,4.65,104.39,52.76,9.25,24.9,35.36,40.17,2.15,4.08,5.52,52.56,
Nouvelle-Aquitaine,Données définitives,2021-08-08,18:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,18:30,3501.0,29.0,3509.0,287.0,961.0,74.0,0.0,180.0,0,0,0,0,-1540.0,17,-,-,583,-,-,-,-,-,174,515,-,74,-,-,760,-,-,-,-,-,660,246,-,-,-,0,-,-,-,-,-,-,1088,-,-,-,-,0.83,4.65,100.23,52.93,8.2,23.05,27.45,32.58,2.11,4.19,5.14,51.14,
Nouvelle-Aquitaine,Données définitives,2021-08-08,18:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,19:00,3605.0,30.0,3509.0,264.0,750.0,80.0,0.0,183.0,0,0,0,0,-1212.0,24,-,-,697,-,-,-,-,-,196,608,-,87,-,-,634,-,-,-,-,-,650,270,-,-,-,0,-,-,-,-,-,-,1096,-,-,-,-,0.83,4.82,97.34,52.93,7.32,21.2,20.8,25.42,2.22,4.53,5.08,51.99,
Nouvelle-Aquitaine,Données définitives,2021-08-08,19:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,19:30,3758.0,30.0,3512.0,354.0,552.0,198.0,0.0,182.0,0,0,0,0,-1070.0,40,-,-,649,-,-,-,-,-,234,561,-,91,-,-,561,-,-,-,-,-,586,297,-,-,-,0,-,-,-,-,-,-,1019,-,-,-,-,0.8,4.82,93.45,52.97,9.42,28.43,14.69,18.71,5.27,11.21,4.84,51.7,
Nouvelle-Aquitaine,Données définitives,2021-08-08,19:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,20:00,3770.0,29.0,3511.0,312.0,300.0,221.0,0.0,183.0,0,0,0,0,-786.0,38,-,-,584,-,-,-,-,-,277,486,-,97,-,-,465,-,-,-,-,-,366,340,-,-,-,0,-,-,-,-,-,-,902,-,-,-,-,0.77,4.65,93.13,52.96,8.28,25.06,7.96,10.17,5.86,12.51,4.85,51.99,
Nouvelle-Aquitaine,Données définitives,2021-08-08,20:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,20:30,3721.0,29.0,3511.0,230.0,112.0,342.0,0.0,183.0,0,0,0,0,-686.0,37,-,-,885,-,-,-,-,-,325,524,-,126,-,-,376,-,-,-,-,-,537,355,-,-,-,0,-,-,-,-,-,-,1063,-,-,-,-,0.78,4.65,94.36,52.96,6.18,18.47,3.01,3.8,9.19,19.37,4.92,51.99,
Nouvelle-Aquitaine,Données définitives,2021-08-08,20:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,21:00,3666.0,29.0,3514.0,195.0,28.0,349.0,0.0,184.0,0,0,0,0,-632.0,39,-,-,882,-,-,-,-,-,340,500,-,126,-,-,354,-,-,-,-,-,512,367,-,-,-,0,-,-,-,-,-,-,1034,-,-,-,-,0.79,4.65,95.85,53.0,5.32,15.66,0.76,0.95,9.52,19.76,5.02,52.27,
Nouvelle-Aquitaine,Données définitives,2021-08-08,21:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-08-08,21:30,3706.0,30.0,3510.0,161.0,0.0,228.0,0.0,186.0,0,0,0,0,-409.0,45,-,-,1108,-,-,-,-,-,324,594,-,115,-,-,351,-,-,-,-,-,636,330,-,-,-,0,-,-,-,-,-,-,1049,-,-,-,-,0.81,4.82,94.71,52.94,4.34,12.93,0.0,0.0,6.15,12.91,5.02,52.84,
Nouvelle-Aquitaine,Données définitives,2021-08-08,21:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
